,TIME,FLUX,FLUX_ERR
33,56210.621659951394,0.09472079,0.004354963
34,56216.4966679954,0.15421010000000002,0.01057806
35,56277.7121215087,0.09569063,0.007088068
36,56283.88708930441,0.09622342,0.007829165
37,56453.885411537005,0.08180754,0.008305579
38,56454.4499082859,0.0806576,0.007847756
39,56455.6500093183,0.08466968,0.00871416
40,56456.0843830336,0.0747738,0.007302896999999999
41,56457.057537699104,0.08803553,0.008552749
42,56458.1920494838,0.0811041,0.0084425
43,56459.12013364,0.07670691,0.007942469
44,56460.792651213,0.08837063,0.00670317
45,56461.3883257975,0.10097830000000001,0.009630002
46,56462.520834607596,0.0901362,0.007543054
47,56463.8616336713,0.0830178,0.008424566999999999
48,56464.8303889271,0.07556163,0.007933448000000001
49,56465.8645426563,0.07634734,0.00874843
50,56466.1250385937,0.08334047,0.008661361999999999
51,56467.1271221134,0.06890532,0.008022465
52,56468.2593398819,0.07573982,0.008345373
53,56469.063521272,0.08674505,0.01037664
54,56470.492463023096,0.07186453,0.0076137869999999995
55,56471.0618823981,0.06980512,0.01030319
56,56472.199033163204,0.08510711,0.008583419
57,56473.9307677257,0.07376453,0.007985963
58,56474.137820966396,0.08291702,0.008436005
59,56475.933335680595,0.07137469,0.007077649
60,56476.939897903896,0.07424918,0.007597624
61,56477.9344487049,0.07016405,0.007706203000000001
62,56478.241246147,0.07125453,0.007807216
63,56479.6707152002,0.05116641,0.006719143
64,56480.935525664405,0.07498927,0.008467153
65,56482.0104027732,0.05600934,0.007705618000000001
66,56484.9469564688,0.05208538,0.007136666999999999
67,56486.1093114595,0.07982323,0.007920476
68,56488.9477031759,0.08969121,0.008724855
69,56490.6178317558,0.06268166,0.01133189
70,56492.88283686231,0.08268042,0.00918158
71,56494.052700925895,0.10138319999999999,0.01117984
72,56496.820977352996,0.07728903,0.008281624
73,56504.8234632326,0.06579847,0.01216977
74,56505.9201627014,0.05929522,0.007358931
75,56506.68505992481,0.0890254,0.008748806999999999
76,56507.3874955046,0.08891269,0.01104922
77,56508.958309730304,0.07741791,0.007840688
78,56509.321529788205,0.08629803,0.009473459
79,56510.9906159942,0.06803594,0.007843085
80,56511.25206025349,0.08475837,0.008501401
81,56512.790962466395,0.07850863,0.008371154
82,56513.0553372581,0.06132191,0.01072106
83,56514.18971056941,0.07858673,0.008527659
84,56515.6578596227,0.10115199999999999,0.009404939000000001
85,56516.927778605306,0.08341489,0.01758138
86,56517.9252101921,0.05746052,0.0094996
87,56518.1305753194,0.09249658,0.009061248000000001
88,56519.4869929954,0.09078153,0.01096166
89,56520.731947707194,0.09674705,0.01070385
90,56521.9278802546,0.08340895,0.008529137
91,56522.86556880901,0.09347139,0.009006697
92,56523.8031294699,0.09989364,0.009002082
93,56524.6975632442,0.10887000000000001,0.009362005999999999
94,56525.823725606504,0.11404660000000001,0.009984306
95,56526.69401989,0.07251001,0.01111248
96,56527.945126175895,0.09824824,0.01938896
97,56528.8731860613,0.11617839999999999,0.01348569
98,56529.2807048461,0.1145565,0.009800978
99,56530.943901143495,0.07190184,0.01182155
100,56531.31611587731,0.09460035,0.009051006
101,56532.08192337849,0.08589471,0.008740429000000001
102,56533.549275059006,0.09296217,0.009605322
103,56534.11172798731,0.0770642,0.007736734
104,56535.8846411725,0.09212143,0.01611976
105,56536.544916231505,0.09262536,0.01173306
106,56537.2787053403,0.09559223,0.008479643
107,56538.3434879329,0.10813299999999999,0.01181495
108,56539.3475400174,0.1222808,0.01011538
109,56540.544032461796,0.1330409,0.01044599
110,56541.5462618148,0.101872,0.009302653000000001
111,56542.874296179405,0.08932091,0.008176703
112,56543.5481448831,0.07881926,0.008166237
113,56546.38320675,0.06976313,0.007260309
114,56554.912046813704,0.08263336,0.007797136999999999
115,56556.078760032404,0.07689708,0.007388527
116,56558.049529559,0.09546373,0.008841466999999999
117,56560.1749781366,0.0335318,0.02522518
118,56562.1222117732,0.07368162,0.007928336
119,56564.989133869196,0.06252049,0.009969659
120,56566.5189197037,0.07479178,0.007757310999999999
121,56568.72023351269,0.07882262,0.008648646999999999
122,56570.8575298449,0.08955961,0.01220276
123,56572.8553170104,0.05857018,0.00728129
124,56574.8646641875,0.03160755,0.0144705
125,56576.637857209505,0.07389296,0.007829569
126,56578.6596475231,0.07181002,0.008239699
127,56584.8705639618,0.07356346,0.007894518
128,56586.8648996458,0.07319571,0.009109484000000001
129,56590.269725167804,0.07735654,0.008853594000000001
130,56594.568485388896,0.06314967,0.007902318
131,56598.510176189804,0.08762572,0.009132966
132,56610.980108506905,0.04800648,0.009361231999999999
133,56614.5090708345,0.0672064,0.01087612
134,56618.7049679641,0.06723324,0.01051014
135,56622.7723655104,0.06967593,0.007642431
136,56626.6468496076,0.07468436,0.00790974
137,56630.3053317488,0.05827448,0.01239942
138,56635.2370366319,0.06591987,0.01469296
139,56638.5053692002,0.07040488,0.008241016
140,56642.2772384583,0.077851,0.008407936999999999
141,56646.319225100706,0.06641645,0.008027282
142,56650.1497806551,0.0748495,0.008211213
143,56658.5439358021,0.05949054,0.008554071
144,56662.8797099317,0.05985425,0.007108255999999999
145,56666.8753947558,0.07033433,0.008003946999999999
146,56670.81786289,0.06544591,0.007301803000000001
147,56674.28043080559,0.05573111,0.007560292
148,56678.6138192164,0.06950361,0.007619778000000001
149,56682.112666112305,0.06758844,0.006863347
150,56686.4723808657,0.0541436,0.012811
151,56720.3364583831,0.08495911,0.008014363
152,56724.665000761604,0.06716187,0.006485399
153,56728.272710295096,0.07312727,0.007786347
154,56732.5377655104,0.06075315,0.007283746
155,56736.540233167805,0.07620075,0.008250152
156,56740.7718681863,0.09202908,0.008138135999999999
157,56744.6282578461,0.06878675,0.006780781
158,56748.788657100704,0.07638796,0.008875926999999999
159,56752.125110037,0.07713375,0.006910676
160,56764.316811189805,0.06693537,0.006300144000000001
161,56768.0505647269,0.07754537,0.01316006
162,56772.1389801146,0.09082033,0.008991506
163,56776.2658585937,0.08116578,0.007007406999999999
164,56780.6361216643,0.078815,0.006821645
165,56784.7956073646,0.08768223,0.009768952
166,56788.059614559,0.1064934,0.008531171
167,56792.262959912005,0.11463879999999999,0.00953845
168,56796.5284032604,0.1013293,0.007936823
169,56800.463663126204,0.1502841,0.01049646
170,56803.6554288611,0.32291729999999996,0.02036253
171,56804.4216028762,0.1585862,0.01228894
172,56820.3335597813,0.12024320000000001,0.009711421
173,56823.97573774769,0.24986999999999998,0.03198161
174,56824.26892113889,0.1041952,0.01002887
175,56828.196486338,0.11325879999999999,0.01123981
176,56828.4181781076,0.1610855,0.08903836
177,56832.4533672303,0.1366175,0.009656519
178,56833.08597323731,0.09085425,0.01121319
179,56836.9183953819,0.1358589,0.01184304
180,56838.4825531204,0.1140336,0.01415704
181,56840.7814791111,0.2869886,0.0134092
182,56843.8825537234,0.1649924,0.01684654
183,56844.8474187905,0.1337905,0.009581845
184,56848.6691055521,0.09080727,0.01709207
185,56848.802470482595,0.08261502,0.01648197
186,56852.8088787025,0.10399610000000001,0.009838965
187,56853.0808714572,0.09682762,0.01140127
188,56856.67291786,0.0972692,0.0075961
189,56857.0097225706,0.09136711,0.01320161
190,56858.173081978,0.09583655,0.01156823
191,56868.81997757639,0.10204500000000001,0.0176443
192,56873.2795805405,0.07857245,0.005187364
193,56873.3797262095,0.0,0.0
194,56876.680567289404,0.0795756,0.007062943
195,56878.41926405559,0.07880329,0.00818657
196,56880.215805707194,0.0694566,0.006363303000000001
197,56883.5104853843,0.08881965,0.009086318000000001
198,56888.598217235,0.08624828,0.0147983
199,56898.389337763896,0.07676464,0.01540758
200,56903.460210041696,0.07324776,0.00967174
201,56908.377216023204,0.05302921,0.01269613
202,56918.565852082196,0.07760123,0.009097837
203,56923.7939570903,0.08295882,0.0109737
204,56928.0840192894,0.07895383,0.008969268
205,56934.5201416863,0.07915277,0.016792
206,56938.817840690994,0.06926179,0.006773715
207,56943.9378429433,0.07300738,0.0072277140000000005
208,56948.520416273095,0.0850232,0.01601494
209,56953.6565761181,0.07954628,0.008184953
210,56957.5770522269,0.06251707,0.009104178000000001
211,56961.311947090304,0.03807316,0.007040809
212,56970.4277136308,0.08008207,0.008874953
213,56973.5201299988,0.06400443,0.007082796
214,56978.3226895567,0.07397492,0.00642978
215,56983.7676468391,0.07485234,0.006731805
216,56988.5593756863,0.07970382,0.0069678430000000005
217,56993.7607008194,0.07296364,0.007533451
218,56998.212986765,0.06219341,0.00554723
219,57003.5756069861,0.06301089,0.007430626
220,57008.434136493095,0.06587342,0.0068173140000000005
221,57013.6245861956,0.05587612,0.0064881259999999994
222,57022.466623498796,0.08412849,0.008312599
223,57033.777378478,0.07292759,0.006809534
224,57038.465737300896,0.1029712,0.01147222
225,57043.6592831713,0.11696530000000001,0.009699987
226,57048.2171201921,0.1195635,0.008724796
227,57053.3350112477,0.10642180000000001,0.008083695
228,57058.3645042824,0.109072,0.008059238
229,57063.1210435312,0.09653713,0.007949655
230,57073.659401076395,0.05496142,0.007392575
231,57078.475848450194,0.0877881,0.008683295
232,57083.7373348275,0.09739085,0.01858952
233,57086.099134090306,0.1205864,0.008376685
234,57088.6241331042,0.08589289,0.007312686999999999
235,57093.4512289491,0.09366008,0.009757452
236,57098.235955956,0.04917299,0.00644839
237,57103.528914214105,0.07209809,0.007631146
238,57108.74943514,0.06686232,0.008042508
239,57113.1623703171,0.07212542,0.006449638000000001
240,57125.4631031817,0.06811413,0.007272219
241,57128.52774039,0.05146186,0.007012155
242,57133.840330908606,0.07172858,0.007669266
243,57138.4680572951,0.06975934,0.0063654409999999995
244,57143.846512478,0.07263974,0.007385123
245,57148.8021074178,0.07916416,0.007367939
246,57153.261704653894,0.05870333,0.0052779559999999994
247,57158.913096878496,0.05645958,0.011552
248,57163.1001085822,0.05275055,0.008855778
249,57168.05181448151,0.06147917,0.009149226
250,57183.1445532766,0.07035089,0.009399204
251,57188.4000858588,0.07033611,0.009418368
252,57193.38672260191,0.06746898,0.009306070999999999
253,57198.7568654433,0.06178234,0.009400641999999999
254,57203.6472713287,0.06315591,0.01005886
255,57208.9412519479,0.07466539,0.01021061
256,57213.0960941238,0.06824714,0.009574998000000001
257,57218.1179811308,0.05166394,0.02619467
258,57231.6965128646,0.07733146,0.01222681
259,57237.947406623796,0.08845577,0.01306537
260,57239.867690211795,0.0849466,0.01253953
261,57241.2747497072,0.0915266,0.01107085
262,57246.5141949942,0.0993106,0.01307222
263,57251.111328118095,0.1111381,0.01153126
264,57256.751411368095,0.1059651,0.01170153
265,57261.4102981991,0.09637209,0.0103334
266,57266.1690758704,0.08316937,0.009574815
267,57271.086204113395,0.08278871,0.01055249
268,57281.077218875,0.07335001,0.01017885
269,57284.0999754294,0.07966228,0.01163162
270,57286.62534280559,0.08186824,0.01081632
271,57288.383493173606,0.07902209,0.009190466999999999
272,57290.47945335651,0.09695667,0.01078918
273,57292.4744894896,0.08079123,0.009848952
274,57294.4694948808,0.09539109,0.01509779
275,57296.925207310196,0.10348740000000001,0.01195389
276,57298.0689716551,0.08948766,0.01019311
277,57300.6591990648,0.09263374,0.014306
278,57302.4124410532,0.06658506,0.008511383
279,57304.5062427766,0.06734943,0.009754103
280,57306.773352207194,0.0774482,0.00939716
281,57308.63376205441,0.08152048,0.01096649
282,57310.0707044086,0.0760334,0.0106449
283,57312.95534588191,0.08381603,0.01116732
284,57314.81780101849,0.05785073,0.008778928
285,57316.150187944404,0.07136815,0.01701058
286,57318.1724009745,0.06099256,0.008597687
287,57320.72389837269,0.07370583,0.009641882
288,57322.4545333125,0.03672721,0.01907259
289,57331.984254580995,0.1012533,0.01761834
290,57334.70241170139,0.07748143,0.01020969
291,57339.3568303762,0.07708198,0.01246834
292,57344.5575987477,0.1622484,0.0449996
293,57349.591694649294,0.06436045,0.01152397
294,57354.7773546366,0.09243837,0.01456333
295,57359.7052643924,0.08139216,0.01283578
296,57364.477627491906,0.08356105,0.01053454
297,57369.665096368095,0.101783,0.01178943
298,57374.11439705559,0.08013239,0.008617053000000001
299,57384.6376593692,0.07042971,0.01481504
300,57389.4221010787,0.06839735,0.00949711
301,57395.8773020984,0.06627605,0.009475788
302,57399.6508557604,0.07228111,0.009280803
303,57404.569659633096,0.07650412,0.01191171
304,57409.184962103,0.05992721,0.008293096
305,57414.3377798762,0.06706217,0.009230746
306,57419.1190277419,0.06356141,0.01415899
307,57424.8414966759,0.08207295,0.01059371
308,57434.8647988762,0.15363110000000002,0.01476287
309,57439.4104182454,0.26710500000000004,0.02302753
310,57444.82265089,0.08684852,0.01185745
311,57449.2053889479,0.2298984,0.01986861
312,57454.0950452951,0.2509124,0.01977484
313,57459.9410254201,0.1384509,0.01280508
314,57464.459263897,0.2832305,0.04312033
315,57469.8345854294,0.18170229999999998,0.01954578
316,57474.3249611146,0.09441209,0.01302984
317,57489.0671495405,0.0812161,0.009824494
318,57493.418601337995,0.08456406,0.01083428
319,57504.017110105306,0.1302125,0.0128066
320,57509.5927514653,0.1079182,0.01255565
321,57514.241627368094,0.08867663,0.02378678
322,57519.649217372695,0.09839677,0.01113657
323,57564.0936291678,0.09281038,0.01241954
324,57580.6941451678,0.118626,0.01262232
325,57591.845911497694,0.1252933,0.01156598
326,57597.7880096563,0.2389768,0.0390182
327,57602.0417692708,0.08670816,0.01597947
328,57604.3921935463,0.07549132,0.009514638
329,57612.066939288205,0.26448920000000004,0.0172152
330,57620.5114660046,0.2723076,0.01662396
331,57626.7146549954,0.2321903,0.01938138
332,57632.396205363395,0.1630122,0.0138521
333,57644.3065529028,0.1287079,0.01318711
334,57652.614658309,0.3153442,0.01871283
335,57659.6260771157,0.09729334,0.01531717
336,57673.795355408605,0.22963520000000004,0.0246349
337,57680.713118103,0.30413190000000007,0.02157657
338,57694.0783609537,0.1332647,0.01285749
339,57700.3855588438,0.0771041,0.01017157
340,57708.337882045096,0.10304300000000001,0.0125436
341,57715.5309780949,0.15461870000000003,0.01361152
342,57722.1493783437,0.07716915,0.01169825
343,57729.0788692986,0.0689078,0.008530045
344,57744.5774669259,0.2413018,0.01809936
345,57752.4156272431,0.2539044,0.01818179
346,57760.1758426644,0.1597539,0.01346157
347,57772.9612268958,0.08829342,0.01013025
348,57779.9787291319,0.08354847,0.009928093
349,57784.08953531481,0.08006077,0.009589071
350,57799.5502029248,0.1320902,0.009211554
351,57801.6073213287,0.10581259999999999,0.008869988
352,57802.832930368095,0.09556749,0.0075628909999999995
353,57804.592305101905,0.08776888,0.01337271
354,57805.6887722905,0.09512073,0.007718706
355,57809.4504615741,0.09103431,0.007606661
356,57810.603933310194,0.09974734,0.008109144
357,57811.1730784375,0.089345,0.00723237
358,57812.23823024309,0.09238057,0.01133707
359,57823.8916849201,0.1514575,0.03039188
360,57824.019645024295,0.1405454,0.01265158
361,57825.9079189942,0.08519587,0.008325790999999999
362,57827.418167744196,0.07653741,0.0079152
363,57829.834036309,0.0855174,0.0076199219999999995
364,57831.9253673171,0.07903688,0.008741885
365,57832.7856477454,0.1057492,0.01097382
366,57835.3770933472,0.09139196,0.008521061
367,57849.4798507766,0.2752158,0.02044417
368,57851.142727362305,0.29198090000000004,0.02050031
369,57853.63465449191,0.18325550000000002,0.01137977
370,57855.884417338,0.07860106,0.007967090999999999
371,57858.447003935195,0.193423,0.01180262
372,57859.1112821296,0.3058852,0.02744913
373,57900.308535157405,0.10080800000000001,0.01809908
374,57907.2846170174,0.12428139999999999,0.01766528
375,57914.1789285637,0.3449348,0.02265641
376,57921.6828511725,0.1224195,0.01178042
377,57928.7174839097,0.13836120000000002,0.0129611
378,57935.1689702234,0.1289721,0.01245078
379,57942.3702709468,0.10106269999999999,0.01079029
380,57956.30211919559,0.08325354,0.01040277
381,57967.859901252305,0.06255707,0.008488925
382,57974.2041609433,0.07211164,0.009825575999999999
383,57985.95625111231,0.07065365,0.01045845
384,57992.0945716354,0.10140310000000001,0.02135855
385,58006.551298894694,0.07429727,0.009263861
386,58013.69592261111,0.09905122,0.01436856
387,58020.007513990706,0.08048426,0.01045002
388,58027.843520737304,0.06813773,0.008539194
389,58034.743962321794,0.09007008,0.01022656
390,58042.714224506904,0.07876762,0.0107323
391,58055.150781163204,0.09237674,0.01020644
392,58062.6618108241,0.07380836,0.009663686999999999
393,58091.1373232234,0.09782735,0.01031683
394,58096.37811731941,0.1418487,0.009037894
395,58107.951802631906,0.21192600000000003,0.02088556
396,58112.265126871505,0.122563,0.01231719
397,58119.30419088309,0.05864135,0.01063994
398,58125.2243974317,0.2071805,0.03653906
399,58136.644928028894,0.3361912,0.03463037
400,58140.392860472195,0.1836249,0.01274254
401,58147.1957223796,0.15528029999999998,0.0124621
402,58161.6165874039,0.2936557,0.01989156
403,58168.6640675255,0.1321832,0.01239128
404,58175.2333067014,0.12958150000000002,0.012026
405,58212.7598403206,0.07744443,0.01191416
406,58220.893856457194,0.0828915,0.009942290999999999
407,58228.8670723495,0.08526386,0.00955697
408,58232.6230642257,0.08646346,0.0064007330000000005
409,58236.472616887695,0.08015628,0.009855901
410,58244.834212756905,0.09210056,0.008654484
411,58250.3006008333,0.08026584,0.01008943
412,58260.523748174804,0.10584380000000002,0.02030856
413,58265.2348595532,0.1291063,0.01407221
414,58268.0190662917,0.21417779999999997,0.01622378
415,58276.7124903403,0.320286,0.01716037
416,58284.946214934,0.2401603,0.01741378
417,58291.6502456181,0.10676079999999999,0.01049453
418,58300.7844829155,0.23271050000000001,0.01804578
419,58318.891541075194,0.15784600000000001,0.01431907
420,58325.102636009295,0.12020410000000002,0.01331996
421,58332.0397979063,0.2003319,0.01501569
422,58339.115405811295,0.26499920000000005,0.01847609
423,58349.636179892404,0.24795889999999998,0.02263574
424,58353.2157419653,0.2875366,0.03051616
425,58367.3185414606,0.2386875,0.02144894
426,58374.08052839,0.10165410000000001,0.01789661
427,58381.8912701632,0.16723039999999997,0.0150069
428,58388.6219117211,0.12696110000000002,0.01225544
429,58395.5919590069,0.09718635,0.01026896
430,58442.1542177095,0.1118752,0.01445628
431,58448.3116973472,0.08584068,0.01034394
432,58468.4540315347,0.10277080000000001,0.01326189
433,58475.687909498796,0.10802139999999999,0.01144043
434,58482.1890479664,0.09542613,0.01903088
435,58496.471695278895,0.1080363,0.01044493
436,58503.2415234907,0.09914449,0.01413464
437,58517.9922001528,0.08255526,0.01672711
438,58520.9449564572,0.04902461,0.009557425999999999
439,58524.1678754583,0.22806379999999998,0.01561469
440,58531.37123548151,0.06923142,0.009878548000000001
441,58538.1078986875,0.2892844,0.01749109
442,58545.0153420775,0.2523343,0.01705928
443,58552.446946480304,0.302001,0.01900854
444,58557.1570102558,0.08438617,0.01066996
445,58568.596224855304,0.29888509999999996,0.02437292
446,58573.476918705994,0.10909469999999999,0.01222031
447,58580.3508506991,0.06519668,0.008302568
448,58587.983343409694,0.1712026,0.0137408
449,58595.0076163345,0.2900261,0.0154078
450,58608.6892733275,0.1354672,0.01655287
